court,casenum,file_date,top_ct_desc,top_ct_statute
OKLAHOMA,CF-2017-00590,2017-01-31,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-00593,2017-01-31,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00593,2017-01-31,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00624,2017-02-01,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE- LYSERGIC ACID DIETHYL,63.2.401.2.420
OKLAHOMA,CF-2017-00624,2017-02-01,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE- LYSERGIC ACID DIETHYL,63.2.401.2.420
OKLAHOMA,CF-2017-00624,2017-02-01,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE- LYSERGIC ACID DIETHYL,63.2.401.2.420
OKLAHOMA,CF-2017-00624,2017-02-01,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE- LYSERGIC ACID DIETHYL,63.2.401.2.420
OKLAHOMA,CF-2017-00632,2017-02-01,DISTRIBUTION OF A CDS- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00633,2017-02-01,DISTRIBUTION OF A CDS - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00638,2017-02-01,DISTRIBUTION OF A CDS - XANAX,63.2.401.2.420
OKLAHOMA,CF-2017-00638,2017-02-01,DISTRIBUTION OF A CDS - XANAX,63.2.401.2.420
OKLAHOMA,CF-2017-00647,2017-02-02,AMENDED POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00647,2017-02-02,AMENDED POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00668,2017-02-03,"POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - AMPHETAMINE,BUPRENOPHINE,AND ALPRAZOLAM",63.2.401.2.420
OKLAHOMA,CF-2017-00669,2017-02-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- AMPHETAMINE/DEXTROAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00677,2017-02-03,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00679,2017-02-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00681,2017-02-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00705,2017-02-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN & OXYCODONE,63.2.401.2.420
OKLAHOMA,CF-2017-00718,2017-02-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00723,2017-02-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HYDROCODONE,63.2.401.2.420
OKLAHOMA,CF-2017-00731,2017-02-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00739,2017-02-08,POSSESSION OF A CSD - WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00842,2017-02-13,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00863,2017-02-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-00866,2017-02-14,AMENDED POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-00918,2017-02-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00918,2017-02-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00939,2017-02-15,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-00971,2017-02-16,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-00990,2017-02-16,POSSESSION OF A CDS WITH INTENT - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01018,2017-02-17,AMENDED POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01054,2017-02-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01064,2017-02-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01064,2017-02-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01064,2017-02-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01085,2017-02-22,DISTRIBUTION OF A CDS - COCAINE,63.2.401.2.420
OKLAHOMA,CF-2017-01127,2017-02-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01148,2017-02-27,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01151,2017-02-27,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01160,2017-02-27,POSSESSION OF A CDS WITH INTENT-METH,63.2.401.2.420
OKLAHOMA,CF-2017-01176,2017-02-27,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01176,2017-02-27,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01180,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01185,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01190,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01191,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01202,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01210,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01212,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01216,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01224,2017-02-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01260,2017-03-01,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01283,2017-03-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01283,2017-03-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01287,2017-03-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA & ECSTASY,63.2.401.2.420
OKLAHOMA,CF-2017-01313,2017-03-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - TRAMADOL,63.2.401.2.420
OKLAHOMA,CF-2017-01342,2017-03-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01344,2017-03-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01346,2017-03-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01374,2017-03-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01375,2017-03-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01384,2017-03-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01408,2017-03-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01408,2017-03-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01440,2017-03-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01440,2017-03-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01440,2017-03-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01461,2017-03-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01467,2017-03-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - COCAINE,63.2.401.2.420
OKLAHOMA,CF-2017-01491,2017-03-09,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - PHENCYCLIDINE,63.2.401.2.420
OKLAHOMA,CF-2017-01584,2017-03-13,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01584,2017-03-13,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01603,2017-03-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01604,2017-03-14,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01613,2017-03-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01631,2017-03-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01631,2017-03-14,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01650,2017-03-15,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01696,2017-03-16,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01715,2017-03-17,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01719,2017-03-17,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01719,2017-03-17,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01765,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01768,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01768,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01782,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01787,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01787,2017-03-20,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01794,2017-03-21,POSSESSION OF A CDS- WITH INTENT TO DISTRIBUTE- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-01821,2017-03-22,DISTRIBUTION OF A CDS - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01821,2017-03-22,DISTRIBUTION OF A CDS - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01828,2017-03-22,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE & MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01828,2017-03-22,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE & MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01856,2017-03-23,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - COCAINE HCL,63.2.401.2.420
OKLAHOMA,CF-2017-01874,2017-03-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01884,2017-03-24,"POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE WITHIN 2,000 FEET OF A CHILD CARE FACILITY",63.2.401.2.420
OKLAHOMA,CF-2017-01891,2017-03-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01911,2017-03-27,DISTRIBUTION OF A CDS - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01940,2017-03-28,DISTRIBUTION OF CDS- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-01958,2017-03-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01958,2017-03-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01958,2017-03-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-01984,2017-03-29,POSSESSION OF A CDS - MARIJUANA WITH INTENT TO DISTRIBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-02003,2017-03-30,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02025,2017-03-31,DISTRIBUTION OF A CDS- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02048,2017-03-31,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-02054,2017-04-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02063,2017-04-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - COCAINE,63.2.401.2.420
OKLAHOMA,CF-2017-02109,2017-04-04,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02198,2017-04-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02198,2017-04-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02229,2017-04-07,POSSESSION OF A CDS W/ INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02230,2017-04-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02230,2017-04-07,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02255,2017-04-10,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02278,2017-04-11,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02291,2017-04-11,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA & ALPRAZOLAM,63.2.401.2.420
OKLAHOMA,CF-2017-02305,2017-04-12,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - COCAINE BASE,63.2.401.2.420
OKLAHOMA,CF-2017-02307,2017-04-12,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02313,2017-04-12,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02437,2017-04-19,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02490,2017-04-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02490,2017-04-21,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02492,2017-04-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - PCP,63.2.401.2.420
OKLAHOMA,CF-2017-02527,2017-04-25,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02527,2017-04-25,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02529,2017-04-25,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02529,2017-04-25,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02543,2017-04-26,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02565,2017-04-26,POSSESSION OF A CDS WITH IN THE INTENT TI DUSTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02572,2017-04-27,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02604,2017-04-28,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02628,2017-05-01,POSSESSION OF A CDS WITH INTENT TO DISTRBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-02628,2017-05-01,POSSESSION OF A CDS WITH INTENT TO DISTRBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-02648,2017-05-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02654,2017-05-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02655,2017-05-02,POSSESSION OF A CDS WITH INTENT TO DITRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02665,2017-05-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02708,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02717,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02718,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02723,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02724,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02726,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02726,2017-05-03,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02736,2017-05-04,POSSESSION OF A CONTROLLED DANGEROUS SUBSTANCE WITH INTENT TO DISTRIBUTE,63.2.401
OKLAHOMA,CF-2017-02831,2017-05-09,POSSESSION OF A CONTROLLED DANGEROUS SUBSTANCE WITH INTENT TO DISTRIBUTE (METH) SCHD II,63.2.401.2.420
OKLAHOMA,CF-2017-02837,2017-05-09,TRAFFICKING IN ILLEGAL DRUGS (AMENDED TO POSSESSION WITH INTENT TO DISTRIBUTE - METH),63.2.401.2.420
OKLAHOMA,CF-2017-02858,2017-05-10,DISTRIBUTION OF A CONTROLLED DANGEROUS SUBSTANCE (MARIJUANA) SCHD I,63.2.401.2.420
OKLAHOMA,CF-2017-02867,2017-05-10,POSSESSION OF A CONTROLLED DANGEROUS SUBSTANCE WITH INTENT TO DISTRIBUTE (MARIJUANA) SCHD I,63.2.401.2.420
OKLAHOMA,CF-2017-02930,2017-05-12,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02930,2017-05-12,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02934,2017-05-15,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02949,2017-05-15,POSSESSION OF A CONTROLLED DANGEROUS SUBSTANCE WITH INTENT TO DISTRIBUTE- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-02952,2017-05-15,ENDEAVORING TO DISTRIBUTE A CONTROLLED DANGEROUS SUBSTANCE (ALPRAZOLAM & TRAMADOL) SCHD IV,63.2.401.2.420
OKLAHOMA,CF-2017-02952,2017-05-15,ENDEAVORING TO DISTRIBUTE A CONTROLLED DANGEROUS SUBSTANCE (ALPRAZOLAM & TRAMADOL) SCHD IV,63.2.401.2.420
OKLAHOMA,CF-2017-02952,2017-05-15,ENDEAVORING TO DISTRIBUTE A CONTROLLED DANGEROUS SUBSTANCE (ALPRAZOLAM & TRAMADOL) SCHD IV,63.2.401.2.420
OKLAHOMA,CF-2017-02962,2017-05-15,POSSESSION OF A CDS WITH THE INTENT TO DISTRIBUTE- METHAMPHETAMINE AND XANAX,63.2.401.2.420
OKLAHOMA,CF-2017-02962,2017-05-15,POSSESSION OF A CDS WITH THE INTENT TO DISTRIBUTE- METHAMPHETAMINE AND XANAX,63.2.401.2.420
OKLAHOMA,CF-2017-02977,2017-05-16,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-02981,2017-05-16,AMENDED POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - PHENCYCLIDINE (PCP),63.2.401.2.420
OKLAHOMA,CF-2017-03001,2017-05-17,DISTRIBUTION OF A CDS- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03001,2017-05-17,DISTRIBUTION OF A CDS- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03035,2017-05-18,DISTRIBUTION OF A CDS-HEROIN,63.2.401.2.420
OKLAHOMA,CF-2017-03055,2017-05-19,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-03071,2017-05-19,POSSESSION OF A CDS- MARIJUANA WITH INTENT TO DISTRIBUTE,63.2.401.2.420
OKLAHOMA,CF-2017-03114,2017-05-23,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03154,2017-05-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03154,2017-05-24,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03177,2017-05-26,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - XANAX,63.2.401.2.420
OKLAHOMA,CF-2017-03179,2017-05-26,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03180,2017-05-26,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - ECSTASY (MDMA),63.2.401.2.420
OKLAHOMA,CF-2017-03271,2017-05-31,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03310,2017-06-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03310,2017-06-02,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03318,2017-06-05,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03378,2017-06-06,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-03378,2017-06-06,POSSESSION OF A CDS - WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-03386,2017-06-06,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.2.420
OKLAHOMA,CF-2017-03445,2017-06-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MARIJUANA,63.2.401.2.420
OKLAHOMA,CF-2017-03448,2017-06-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - MDMA(ECSTASY),63.2.401.2.420
OKLAHOMA,CF-2017-03448,2017-06-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE - COCAINE,63.2.401.2.420
OKLAHOMA,CF-2017-03449,2017-06-08,POSSESSION OF A CDS WITH INTENT TO DISTRIBUTE- MARIJUANA,63.2.401.2.420
