court,casenum,file_date,top_ct_desc,top_ct_statute
OKLAHOMA,CF-2017-06335,2017-10-11,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-06342,2017-10-11,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06438,2017-10-13,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06445,2017-10-13,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06445,2017-10-13,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06452,2017-10-16,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06452,2017-10-16,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06475,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS - ECSTASY (MDMA),"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06476,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.b.,2.416"
OKLAHOMA,CF-2017-06477,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06487,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06487,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06492,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2017-06534,2017-10-19,TRAFFICKING IN ILLEGAL DRUGS- COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2017-06559,2017-10-20,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06568,2017-10-20,TRAFFICKING IN ILLEGAL DRUGS- COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2017-06572,2017-10-20,TRAFFICKING IN ILLEGAL DRUGS- COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2017-06630,2017-10-24,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06648,2017-10-24,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06648,2017-10-24,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06664,2017-10-25,TRAFFICKING IN IILEGAL DRUGS - HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2017-06681,2017-10-26,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-06702,2017-10-26,TRAFFICKING IN ILLEGAL DRUGS - PHENCYCLIDINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06702,2017-10-26,TRAFFICKING IN ILLEGAL DRUGS - PHENCYCLIDINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06743,2017-10-27,TRAFFICKING IN ILLEGAL DRUGS- ECSTASY,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06941,2017-11-07,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06949,2017-11-08,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-06949,2017-11-08,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-06949,2017-11-08,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-06993,2017-11-13,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2017-06998,2017-11-13,TRAFFICKING IN ILLEGAL DRUGS - MEHTAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-06998,2017-11-13,TRAFFICKING IN ILLEGAL DRUGS - MEHTAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07044,2017-11-17,TRAFFICKING IN ILLEGAL DRUGS- COCAINE BASE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07044,2017-11-17,TRAFFICKING IN ILLEGAL DRUGS- COCAINE BASE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07066,2017-11-21,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07094,2017-11-22,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07130,2017-11-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - HEROIN,"63.2.415.C.3.b.,2.416"
OKLAHOMA,CF-2017-07175,2017-11-30,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-07208,2017-12-04,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07220,2017-12-04,TRAFFICKING IN ILLEGAL DRUGS- COCAINE (HCL),"63.2.415.C.2.a.,2.416"
OKLAHOMA,CF-2017-07226,2017-12-04,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07226,2017-12-04,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07245,2017-12-06,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07258,2017-12-06,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-07258,2017-12-06,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-07300,2017-12-08,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - COCAINE,"63.2.415.C.2.b.,2.416"
OKLAHOMA,CF-2017-07313,2017-12-08,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07326,2017-12-11,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07352,2017-12-12,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-07363,2017-12-12,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07363,2017-12-12,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07377,2017-12-13,AMENDED TRAFFICKING IN ILLEGAL DRUGS - HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2017-07416,2017-12-15,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07419,2017-12-15,AMENDED AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2017-07426,2017-12-15,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07428,2017-12-15,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07463,2017-12-19,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2017-07536,2017-12-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
OKLAHOMA,CF-2017-07536,2017-12-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
OKLAHOMA,CF-2017-07542,2017-12-22,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07548,2017-12-22,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2017-07588,2017-12-27,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07588,2017-12-27,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2017-07612,2017-12-29,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00017,2018-01-02,DRUG TRAFFICKING AMPHETAMINE OR METHAMPHETAMINE 20 GRAMS OR MORE (NOT USING MV) (AMENDED TO POSSESSION WITH INTETENT) - (METH),63.2.401
OKLAHOMA,CF-2018-00073,2018-01-05,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00125,2018-01-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00133,2018-01-09,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00133,2018-01-09,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00133,2018-01-09,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00170,2018-01-11,TRAFFICKING IN ILLEGAL DRUGS- ECSTASY,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00170,2018-01-11,TRAFFICKING IN ILLEGAL DRUGS- ECSTASY,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00197,2018-01-12,TRAFFICKING IN ILLEGAL DRUGS - HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2018-00199,2018-01-12,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00210,2018-01-16,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00211,2018-01-16,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.b.,2.416"
OKLAHOMA,CF-2018-00232,2018-01-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00232,2018-01-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00247,2018-01-17,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00249,2018-01-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00249,2018-01-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00258,2018-01-18,TRAFFICKING IN ILLEGAL DRUGS - ECSTASY,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00258,2018-01-18,TRAFFICKING IN ILLEGAL DRUGS - ECSTASY,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00308,2018-01-19,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00340,2018-01-22,TRAFFICKING IN ILLEGAL DRUGS - METHYLENEDIOXYMETHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00344,2018-01-22,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00344,2018-01-22,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00356,2018-01-23,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-00390,2018-01-25,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00394,2018-01-25,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00398,2018-01-25,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00423,2018-01-26,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00441,2018-01-29,TRAFFICKING CDS-MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00446,2018-01-29,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00446,2018-01-29,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00495,2018-01-31,TRAFFICKING IN ILLEGAL DRUGS -MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00495,2018-01-31,TRAFFICKING IN ILLEGAL DRUGS -MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00495,2018-01-31,TRAFFICKING IN ILLEGAL DRUGS -MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00495,2018-01-31,TRAFFICKING IN ILLEGAL DRUGS -MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00512,2018-02-01,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00587,2018-02-05,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00595,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS - HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2018-00603,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00603,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00603,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00605,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00634,2018-02-09,TRAFFICKING AMENDED TO POSS CDS W/INT TO DIST MARIJ,63.2.401.2.420
OKLAHOMA,CF-2018-00635,2018-02-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00635,2018-02-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00635,2018-02-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00638,2018-02-09,TRAFFICKIGN IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00638,2018-02-09,TRAFFICKIGN IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00665,2018-02-12,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-00717,2018-02-14,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00743,2018-02-15,TRAFFICKING IN ILLEGAL DRUGS- HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2018-00801,2018-02-20,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00818,2018-02-20,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00842,2018-02-21,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00850,2018-02-23,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00850,2018-02-23,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-00918,2018-02-28,TRAFFICKING IN ILLEGAL DRUGS- HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2018-00918,2018-02-28,TRAFFICKING IN ILLEGAL DRUGS- HEROIN,"63.2.415.C.3.a.,2.416"
OKLAHOMA,CF-2018-00921,2018-02-28,TRAFFICKING IN ILLEGAL DRUGS - METHAMPETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00946,2018-03-01,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00984,2018-03-05,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00988,2018-03-05,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-00988,2018-03-05,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01030,2018-03-07,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01035,2018-03-08,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01071,2018-03-09,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-01078,2018-03-09,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01085,2018-03-09,TRAFFICKING IN ILLEGAL DRUGS- LSD,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01099,2018-03-12,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01106,2018-03-12,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01109,2018-03-12,TRAFFICKING IN ILLEGAL DRUGS-MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01169,2018-03-15,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01179,2018-03-15,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01179,2018-03-15,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01184,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
OKLAHOMA,CF-2018-01184,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
OKLAHOMA,CF-2018-01184,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
OKLAHOMA,CF-2018-01187,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01187,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01187,2018-03-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01189,2018-03-19,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01213,2018-03-20,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01223,2018-03-21,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01225,2018-03-21,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01249,2018-03-22,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01255,2018-03-22,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01255,2018-03-22,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01293,2018-03-23,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01295,2018-03-23,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-01295,2018-03-23,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-01342,2018-03-27,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01347,2018-03-27,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01378,2018-03-28,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-01400,2018-04-02,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.b.,2.416"
OKLAHOMA,CF-2018-01409,2018-04-02,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01451,2018-04-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01451,2018-04-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01477,2018-04-06,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01477,2018-04-06,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01477,2018-04-06,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01485,2018-04-06,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01485,2018-04-06,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.c.,2.416"
OKLAHOMA,CF-2018-01487,2018-04-06,TRAFFICKING IN ILLEGAL DRUGS - COCAINE HCL,"63.2.415.C.2.a.,2.416"
OKLAHOMA,CF-2018-01493,2018-04-09,TRAFFICKING IN ILLEGAL DRUGS - COCAINE,63.2.401.2.420
OKLAHOMA,CF-2018-01495,2018-04-09,TRAFFICKIN GIN ILLEGAL DRUGS - COCAINE,"63.2.415.C.2.a.,2.416"
OKLAHOMA,CF-2018-01523,2018-04-11,TRAFFICKING IN ILLEGAL DRUGS - COCAINE BASE,"63.2.415.C.7.a.,2.416"
OKLAHOMA,CF-2018-01547,2018-04-12,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01581,2018-04-13,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.b.,2.416"
OKLAHOMA,CF-2018-01581,2018-04-13,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.b.,2.416"
OKLAHOMA,CF-2018-01582,2018-04-13,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01582,2018-04-13,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01606,2018-04-16,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01606,2018-04-16,TRAFFICKING IN ILLEGAL DRUGS- MARIJUANA,"63.2.415.C.1.a.,2.416"
OKLAHOMA,CF-2018-01612,2018-04-16,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01612,2018-04-16,TRAFFICKING IN ILLEGAL DRUGS- METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
OKLAHOMA,CF-2018-01616,2018-04-17,TRAFFICKING IN ILLEGAL DRUGS - COCAINE,"63.2.415.C.2.a.,2.416"
OKLAHOMA,CF-2018-01620,2018-04-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,"63.2.415.C.4.a.,2.416"
